slctn_nmbr,client_id,npo_account_id,npo_accnts_nmbr,pmnts_type,year,quarter,gender,age,clnt_cprtn_time_d,actv_prd_d,lst_pmnt_rcnc_d,balance,oprtn_sum_per_qrtr,oprtn_sum_per_year,frst_pmnt_date,lst_pmnt_date_per_qrtr,frst_pmnt,lst_pmnt,pmnts_sum,pmnts_nmbr,pmnts_sum_per_qrtr,pmnts_sum_per_year,pmnts_nmbr_per_qrtr,pmnts_nmbr_per_year,incm_sum,incm_per_qrtr,incm_per_year,mgd_accum_period,mgd_payment_period,phone_number,email,lk,assignee_npo,assignee_ops,postal_code,region,citizen,fact_addrss,appl_mrkr,evry_qrtr_pmnt,churn
0,0x3ED94893305B7D489088322B6FFD13B1,0xA625005056964A2C11ECBCB84F7E3A3E,1,3,2022,2022Q4,1,55,671,609,30,37289.1,6820.85,22611.79,2021-04-12,2022-12-12,1536.99,1789.87,36999.87,22,6820.84,22611.78,3,13,289.22,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398036.0,ЛИПЕЦКАЯ ОБЛ,1,-1,0,1,0
0,0xE6A49644661C1240AAF6DC91022F4A9E,0xEB70077D4552CB43BE08F9798DB86818,3,1,2015,2015Q4,-1,49,3830,3777,34,47993.4,5116.01,9339.33,2005-07-07,2015-11-09,82.85,1547.2,36490.05,119,1207.55,5430.87,2,11,11503.35,3908.45,3908.45,0.0,0.0,-1,0,-1,-1,-1,398908.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
1,0x78AC0B7D87BB824CA2301BA880E90799,0x6351B08B4A104B4E9F673291CA6CF410,1,2,2003,2003Q4,-1,35,366,0,0,48646.18,48646.18,48646.18,2003-12-31,2003-12-31,44588.66,44588.66,44588.66,1,44588.66,44588.66,1,1,4057.52,4057.52,4057.52,4.0,4.0,0,0,-1,-1,-1,0.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,-1,-1,0,0,0
3,0x9BFE5476138AE7964705A1A8E5D0E10D,0xA8922C768A4FB38311E99829A9056E44,1,2,2019,2019Q4,1,58,3263,128,2730,7086.98,427.33,427.33,2012-03-05,,730.01,1008.32,4240.2,5,-0.0,-0.0,0,0,2846.77,427.33,427.33,0.0,0.0,0,0,-1,-1,-1,410022.0,САРАТОВСКАЯ ОБЛ,1,1,0,0,0
0,0x934D7651BD204B4BA7D2E851135A3971,0xAC63992F97EE1B47840B6F6E716BCD4E,1,3,2021,2021Q4,1,38,2069,1980,11,392388.77,34185.67,86255.63,2016-07-07,2021-12-08,4166.57,3436.9,336441.36,69,15565.77,67635.72,3,14,55947.39,18619.9,18619.9,0.0,0.0,-1,0,1,-1,-1,628181.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
1,0x3FDAC66C53C76A418DA23E7FBFB93114,0xEF42B45F67C4144CAE77429AC9824808,2,2,1994,1994Q2,1,65,140,0,140,44.44,3.79,60.33,1994-02-10,,40.65,0.19,40.65,1,-0.0,40.65,0,1,3.78,3.78,19.68,1.8,1.8,0,0,-1,-1,-1,109548.0,МОСКВА Г,-1,-1,0,0,0
1,0x9BBA88E0714828439F32178E6D3FDE82,0x894F5ABA9E7856498DB33D7F30EEA6BC,1,2,2007,2007Q1,1,64,822,0,822,91.23,5.83,5.83,2004-12-30,,78.86,78.86,78.86,1,-0.0,-0.0,0,0,12.36,5.83,5.83,6.0,6.0,0,0,-1,-1,-1,0.0,САНКТ-ПЕТЕРБУРГ Г,-1,-1,0,0,0
0,0x6B5A80E652255046A2DFD5F2FB444319,0x443A3CAFB9347D449D9D563C5F14BBC8,1,1,2006,2006Q2,-1,52,831,799,43,2485.94,243.9,1254.72,2004-03-30,2006-06-07,40.65,19.61,2235.77,28,243.9,975.61,3,12,250.17,-0.0,279.11,4.0,4.0,-1,0,-1,-1,-1,624983.0,СВЕРДЛОВСКАЯ ОБЛ,1,1,0,1,0
3,0x89122C768A4FB38311E8052585BA1A47,0xA29C2316B06339F94C5520B5EDEDAEE2,1,1,2021,2021Q3,1,54,149,94,31,22056.94,16460.12,46128.39,2021-06-10,2021-09-12,5596.82,5143.78,22056.94,4,16460.12,45054.11,3,7,-0.0,-0.0,1074.27,0.0,0.0,0,0,-1,-1,-1,165650.0,АРХАНГЕЛЬСКАЯ ОБЛ,1,1,0,1,0
1,0x3496F8F3108E64419F0B3DB82017D193,0x2DCEB9C387576F4F938822A7B12D62A7,1,2,2004,2004Q1,1,65,3886,0,3886,549.77,64.41,64.41,1993-08-10,,40.65,0.25,40.65,1,-0.0,-0.0,0,0,509.12,64.4,64.4,1.8,1.8,0,0,-1,-1,-1,129345.0,МОСКВА Г,-1,-1,0,0,0
0,0xCB41251DB492244C9B78E69BB0DD6A2C,0x426A0CD97C3AA54FA555AF73A5A7C5DD,2,0,2021,2021Q4,1,46,635,0,0,3723.19,73.0,73.0,,,-0.0,-0.0,-0.0,0,-0.0,-0.0,0,0,177.9,73.0,73.0,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0xB51ADD38CC631B4AA9AE8447EE0923F8,0x31D3FE797479C14AAA3D8CFD3BE76887,1,2,2007,2007Q2,1,28,964,892,32,5895.04,801.85,2674.62,2004-12-31,2007-06-11,286.61,371.22,5355.57,30,801.85,2674.61,3,11,539.46,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398058.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
1,0x289800C400763841B3CB53A89D141934,0xB129631E338B59419655751BE9589E98,1,2,2005,2005Q1,1,95,2606,214,2373,540.5,64.33,64.33,1998-03-01,,40.65,0.13,182.92,8,-0.0,-0.0,0,0,357.57,64.33,64.33,7.5,7.5,0,0,-1,-1,-1,111111.0,МОСКВА Г,-1,-1,0,0,0
2,0xF87CC9F050B6204FBFC50C8496A5F27E,0x0481195476559F4186458CDB05DE4D00,1,2,2007,2007Q4,1,29,629,29,571,349.33,13.44,13.44,2006-05-11,,154.47,154.47,308.94,2,-0.0,-0.0,0,0,40.38,13.43,13.43,4.0,4.0,-1,-1,-1,-1,-1,186931.0,КАРЕЛИЯ РЕСП,1,-1,0,0,0
2,0x4A4D5B367343264BA95292DE1BA8A22C,0xA94AF5538A33FB4EB6D9B15ABB53D0B0,1,3,2017,2017Q4,1,54,5599,0,748,183.75,8.75,8.75,2015-12-14,,83.64,83.64,83.64,1,-0.0,-0.0,0,0,100.1,8.74,8.74,5.0,5.0,-1,-1,-1,-1,-1,,МОСКВА Г,-1,-1,0,0,0
0,0xA2B638646237CD449244D645141B10AE,0x70176129A0D83F4B91AC418B77B8A4D9,1,1,2022,2022Q2,1,56,3210,3188,29,408874.19,9713.94,51358.88,2013-09-15,2022-06-08,5098.04,3036.36,323334.42,108,9713.94,51358.88,3,13,85539.76,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,628181.0,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,1,1,0,1,0
0,0x4309EABB36DB044EB883BB35087AD91B,0xA97075A317EFC648A08358044ACD0B84,2,1,2016,2016Q1,1,58,6139,4086,32,99802.15,1889.64,9002.5,2004-12-31,2016-03-09,9898.58,585.88,65023.28,134,1889.64,7555.15,3,12,34778.86,-0.0,1447.34,0.0,0.0,-1,0,-1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x329066C81DE1EE4F8D855DF9A210043C,0x39D42B60FBCE94429F1A6D39BE1248DC,1,2,2012,2012Q4,1,46,3680,0,2557,13447.27,779.09,779.09,2005-12-31,,5815.46,5815.46,5815.46,1,-0.0,-0.0,0,0,4646.02,779.09,779.09,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
2,0xA01FBFFD6B41A24285EC6B0A1A471A78,0xA5008C97D2A09F48AEED1B04D205493A,2,1,2016,2016Q2,-1,42,4999,3811,31,44472.41,463.41,3629.46,2005-12-31,2016-06-07,6991.02,154.47,28308.09,128,463.41,1853.65,3,12,13251.56,-0.0,1775.8,4.0,4.0,-1,-1,-1,-1,-1,302507.0,ОРЛОВСКАЯ ОБЛ,-1,1,0,1,0
0,0x326902667BC3714DA95A0C651F265BC8,0x6DE72D906FC0534F9634347281A50946,2,1,2020,2020Q3,1,59,2338,2316,13,223882.52,15049.14,68895.14,2014-05-07,2020-09-08,3155.19,4744.95,191436.1,80,15049.13,60503.19,3,13,32446.42,-0.0,8391.94,0.0,0.0,-1,0,1,-1,-1,628600.0,ХАНТЫ-МАНСИЙСКИЙ АО,1,1,0,1,0
2,0x8B56A5F316175747894296010865BC4B,0x2EDE692D2A2FF04D925BDD32AD94ECE3,1,1,2007,2007Q2,-1,43,144,120,57,1227.64,1219.51,4122.22,2007-02-07,2007-06-07,8.13,406.5,1227.64,4,1219.51,4073.17,3,11,-0.0,-0.0,49.04,0.1,0.1,-1,-1,1,-1,-1,162250.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0x09B9BD08886AA541814C5EDA8DF2B2ED,0xAF6AD6A8F2CFD54CACAC7ACB61640A48,1,1,2021,2021Q2,1,47,920,820,32,196859.76,21885.63,113016.83,2019-03-12,2021-06-09,3124.57,3137.42,191289.72,27,21885.63,101987.06,3,12,5570.03,-0.0,11029.76,0.0,0.0,-1,0,-1,-1,-1,452757.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
2,0x6E3076FE17677B4BBCDB7473BE41EFC6,0xD637AD5FB2660E43AA73F0A1333C59E6,1,2,2018,2018Q4,-1,64,5705,0,4748,317.5,12.21,12.21,2005-12-31,,97.56,97.56,97.56,1,-0.0,-0.0,0,0,157.87,12.21,12.21,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
0,0x69F38CEBCE405B4B872674402965088D,0x26BFF5C4ECADF64F919BB7117BEE47BA,2,1,2009,2009Q3,1,51,664,640,30,26170.35,3374.01,14611.71,2007-12-06,2009-09-06,1089.96,2635.21,25278.15,22,3374.0,13497.78,3,12,892.19,-0.0,1113.91,0.0,0.0,-1,0,-1,-1,-1,446201.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
1,0xCD9FC957A7A5B042895341FE7F155895,0x11570E13DF87324E9306240420174963,1,2,2021,2021Q4,-1,67,8774,7678,1096,451.84,30.46,30.46,1997-12-23,,40.65,0.03,40.68,2,-0.0,-0.0,0,0,411.15,30.46,30.46,7.5,7.5,0,0,-1,-1,-1,425430.0,МАРИЙ ЭЛ РЕСП,-1,-1,0,0,0
0,0x0130064E13C3694F856883ACEDD7C956,0x2C24246BC1222740A5C6E468576E9CA0,1,1,2010,2010Q1,1,57,1270,1256,50,135169.44,10219.51,52806.35,2006-10-08,2010-03-17,2528.45,1105.69,123848.07,41,10219.51,46934.96,2,11,11321.35,-0.0,5871.39,0.0,0.0,-1,0,1,-1,-1,693020.0,САХАЛИНСКАЯ ОБЛ,1,1,0,1,0
3,0x943D2C768A4FB38311E65C7B495FB239,0xA7F12C768A4FB38311E835E80526EF84,1,2,2012,2012Q2,-1,49,1710,1611,30,28099.57,2530.28,12444.77,2008-01-15,2012-06-13,352.75,1504.22,25817.47,54,2530.27,10143.13,3,11,2282.09,-0.0,2301.64,0.0,0.0,0,0,-1,-1,-1,665734.0,ИРКУТСКАЯ ОБЛ,1,1,0,0,0
1,0x0941258F98536E41B328F38D2748E13F,0xB5309413F9BBDC46A232BB33D931C08F,4,1,2019,2019Q1,-1,58,4183,4179,31,872225.51,23418.63,137897.04,2007-10-18,2019-03-28,583.57,2250.26,183143.9,275,6750.8,27003.22,6,24,235236.4,-0.0,44222.51,0.0,0.0,0,0,-1,-1,-1,121309.0,МОСКВА Г,-1,-1,0,1,0
2,0xBEE4D02F56F92B45A672664A772D8034,0x6D7036A2FB16FC4086B86591729C0F24,2,1,2019,2019Q3,-1,52,4831,4812,61,33372.08,487.8,3103.99,2006-07-10,2019-09-12,8.13,162.6,25373.98,157,487.8,1788.61,3,11,7998.09,-0.0,1315.37,4.0,4.0,-1,-1,1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,1,0
1,0x1F705EBB9F58FD41A5DA91CBE240685F,0x67D0B2DC21BCE945AA0C4228E251D558,1,2,2007,2007Q1,-1,30,3426,0,2830,664.24,41.0,41.0,1999-07-02,,257.5,0.14,257.5,1,-0.0,-0.0,0,0,406.73,41.0,41.0,7.5,7.5,0,0,-1,-1,-1,443080.0,САМАРСКАЯ ОБЛ,1,-1,0,0,0
0,0x8B8C8F0F7DE9DD4F84A427573D392B8F,0xC047461386978F44845A126E4595D8C0,1,3,2006,2006Q2,-1,54,46,30,0,731.71,731.71,2289.05,2006-05-15,2006-06-14,487.8,243.9,731.7,2,731.7,2195.12,2,8,-0.0,-0.0,93.92,0.0,0.0,-1,0,-1,-1,-1,187111.0,ЛЕНИНГРАДСКАЯ ОБЛ,1,1,0,1,0
2,0x3C08E49FD90131408510FC17A47A300F,0x13DA8A21875A564693CA2AD05153E0F1,1,2,2006,2006Q4,-1,40,83,63,0,1077.25,1077.25,1077.25,2006-10-09,2006-12-11,252.03,406.5,1065.04,3,1065.04,1065.04,3,3,12.21,12.21,12.21,0.1,0.1,-1,-1,-1,-1,-1,617005.0,ПЕРМСКИЙ КРАЙ,-1,1,0,0,0
0,0x5A9E2CC0B48F5544876E81151DDE3DA4,0x13FD45D0399D834E99D8EA987A9884BF,2,1,2011,2011Q3,1,45,4496,2442,29,388775.43,35069.7,150894.64,2004-12-31,2011-09-08,34633.56,35325.59,344161.53,83,35069.7,135524.02,3,12,44613.91,-0.0,15370.61,0.0,0.0,-1,0,1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x4B4BBE030702E844A7CCBD5C72A2AB28,0xBFE0E89225A4244FBD546C6E4A680883,1,1,2019,2019Q4,1,36,5294,3385,1729,68154.19,2621.32,2621.32,2005-12-31,,1878.04,72.7,43007.66,103,-0.0,-0.0,0,0,25076.14,2621.31,2621.31,4.0,4.0,-1,-1,-1,-1,-1,162626.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
1,0x8F8A451FB1E4584491D152E127200602,0xB52315C6402F154AAD08F98B1C3A1FF3,1,1,2022,2022Q4,1,53,770,763,30,35536.25,4878.05,19512.2,2020-11-22,2022-12-25,1626.01,1626.01,34959.35,26,4878.04,19512.19,3,12,576.9,-0.0,-0.0,0.0,0.0,0,0,1,-1,-1,150043.0,ЯРОСЛАВСКАЯ ОБЛ,1,1,1,0,0
1,0xD37476F1DF155E44843ADC675A40679E,0x482C7409876C6C42B95A28DBF6FE733B,1,2,2007,2007Q1,-1,35,3505,0,3505,142.95,8.82,8.82,1997-08-26,,34.14,0.03,34.14,1,-0.0,-0.0,0,0,108.8,8.82,8.82,7.5,7.5,0,0,-1,-1,-1,676875.0,АМУРСКАЯ ОБЛ,1,-1,0,0,0
2,0x8998E52356AD5940A489DC78BCB37281,0x414694576564E145B5B845D437B53186,1,3,2018,2018Q4,1,61,5982,0,1113,191.11,9.1,9.1,2015-12-14,,82.48,82.48,82.48,1,-0.0,-0.0,0,0,108.63,9.09,9.09,5.0,5.0,-1,-1,-1,-1,-1,,МОСКВА Г,-1,-1,0,0,0
0,0xA625005056964A2C11ECBFCE79A20540,0xA625005056964A2C11ECD1F6303B1893,1,3,2022,2022Q3,1,53,548,490,28,83949.66,17938.95,57640.66,2021-05-05,2022-09-07,3931.07,4158.08,83241.69,18,17938.95,57640.65,3,12,707.96,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,450065.0,БАШКОРТОСТАН,1,-1,0,1,0
2,0x8D7B4FBD1C1DB344A3C3154ED6CE13EE,0x4F785F30E9F4804186AE6DEA9A60A69C,1,1,2019,2019Q3,-1,53,5958,4999,32,11431.23,487.8,2385.71,2005-12-31,2019-09-08,976.11,162.6,8780.99,49,487.8,1951.22,3,12,2010.14,-0.0,434.48,4.0,4.0,-1,-1,-1,-1,-1,162626.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0x02FC49963305D24BB43E7696EAB28173,0xD2A6FC6BFBBC884A87661C6A31E2C8B6,1,3,2022,2022Q1,1,63,1499,1403,30,162455.4,10139.64,40640.76,2018-05-07,2022-03-10,4747.96,2807.31,148629.12,49,10139.64,40640.75,3,12,13826.26,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,641214.0,КУРГАНСКАЯ ОБЛ,-1,1,0,1,0
1,0x0DB252022779574A8AE3BB9696308713,0x71270C053788DA4FAD195C965B63440A,1,2,2002,2002Q3,-1,46,1875,0,1875,91.22,2.67,10.91,1997-08-12,,34.14,0.03,34.14,1,-0.0,-0.0,0,0,57.07,2.67,10.91,7.5,7.5,0,0,-1,-1,-1,416230.0,АСТРАХАНСКАЯ ОБЛ,-1,-1,0,0,0
2,0x8FE854B247AECF449329514AF46531C3,0xC49BEE95F9ECF040B49C21A6C8660116,1,1,2017,2017Q1,-1,48,5408,4084,34,91883.33,609.76,6134.68,2005-12-31,2017-03-07,18641.46,203.25,46080.48,136,609.75,2439.02,3,12,33889.93,-0.0,3695.65,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
0,0x8A51F49491C5FA439C66F6B6EA3C1AF1,0xA848A63858C36A4280200E120D389F53,1,3,2022,2022Q1,1,48,2360,2343,44,458750.0,17663.94,60861.99,2015-10-14,2022-03-14,4318.18,1287.8,387608.3,84,17663.94,60861.99,3,13,71141.68,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,628311.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
2,0xE70C3D03B7CE374D81FC2831010FCE1F,0x7D3F31FF016D2D4C82DC463A9411E908,1,2,2021,2021Q4,1,49,6554,0,5844,9029.63,386.36,386.36,2005-12-31,,2696.68,2696.68,2696.68,1,-0.0,-0.0,0,0,5011.98,386.35,386.35,4.0,4.0,-1,-1,-1,-1,-1,162610.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
0,0xA66B26DE9379C147920FC058DE1C74A4,0xCA609F3C63FAFE4AA4A30488889E88F5,1,2,2021,2021Q4,-1,64,8219,0,6209,1367.4,26.81,26.81,2004-12-31,,341.96,341.96,341.96,1,-0.0,-0.0,0,0,1025.43,26.81,26.81,0.0,0.0,-1,0,-1,-1,-1,398036.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
2,0x12821F0DCED43F4E861FD31C3822793F,0xA941ACCDC9ADA14AA865B6EEE548C9B7,1,3,2021,2021Q4,1,42,7063,0,2209,226.54,10.79,10.79,2015-12-14,,84.83,84.83,84.83,1,-0.0,-0.0,0,0,141.7,10.78,10.78,5.0,5.0,-1,-1,-1,-1,-1,,МОСКВА Г,-1,-1,0,0,0
2,0xD2597595FCE7B34795E542CFD28AC77D,0x46B67A2E4CDCD7428A2ECE83A872F991,1,1,2019,2019Q2,-1,54,4403,4383,31,26884.1,487.8,1978.02,2007-06-11,2019-06-11,8.13,162.6,23260.16,144,487.8,1951.22,3,12,3623.94,-0.0,26.8,0.1,0.1,-1,-1,-1,-1,-1,162614.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
0,0x8E819E188A9161489F6A60CD84AA3287,0xAAB3F58BE89A1146A28881C26E2BF471,2,1,2011,2011Q4,1,23,265,241,29,6323.98,2230.18,6323.98,2011-04-11,2011-12-08,571.5,1224.51,6212.57,9,2118.77,6212.57,3,9,111.4,111.4,111.4,0.0,0.0,-1,0,1,-1,-1,427441.0,УДМУРТСКАЯ РЕСП,1,1,0,1,0
0,0x9D8B2519708E7A42A8B176AD81246CD1,0x0402F656F17DD04D8A42844A6CA8851B,1,3,2020,2020Q3,-1,48,337,271,20,33992.44,9313.35,37656.8,2019-12-17,2020-09-13,3143.91,2951.56,33982.88,12,9313.35,36699.84,4,13,9.56,-0.0,956.95,0.0,0.0,-1,0,-1,-1,-1,450112.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
1,0xC25A616D8E988F4496FB00E9048866B7,0x764AC2438E5F00448258960523A1A730,1,2,2016,2016Q4,1,58,5120,185,4931,122.49,9.76,9.76,2002-12-29,,8.94,8.94,44.71,5,-0.0,-0.0,0,0,77.77,9.75,9.75,6.0,6.0,0,0,-1,-1,-1,450105.0,БАШКОРТОСТАН РЕСП,-1,-1,0,0,0
1,0x1B4332614FF3B544A1AC11578E6A7B3D,0xB9343F1CFD84E540879DA95CC5E861AE,1,2,2003,2003Q3,1,22,281,188,41,24.39,4.88,19.51,2002-12-26,2003-07-02,4.87,4.87,24.39,5,4.87,19.51,1,4,-0.0,-0.0,-0.0,6.0,6.0,0,0,-1,-1,-1,188827.0,ЛЕНИНГРАДСКАЯ ОБЛ,-1,-1,0,0,0
3,0x943D2C768A4FB38311E65D7FD6A3F726,0xA7F12C768A4FB38311E835E52B10E8E3,1,2,2014,2014Q4,-1,55,1494,840,625,51744.52,3613.24,3613.24,2010-12-27,,1609.75,1609.75,43463.41,25,-0.0,-0.0,0,0,8281.1,3613.24,3613.24,0.0,0.0,0,0,-1,-1,-1,450055.0,БАШКОРТОСТАН РЕСП,1,1,0,0,0
1,0xB7BF9BAA6B2FE24F9AFF7A0450402B2C,0x454BA942BAFF4F4F912E67A91C4DA7FE,1,2,2007,2007Q1,-1,71,4799,0,4799,578.02,47.72,47.72,1994-02-09,,40.65,0.19,40.65,1,-0.0,-0.0,0,0,537.37,47.72,47.72,1.8,1.8,0,0,-1,-1,-1,119121.0,МОСКВА Г,-1,-1,0,0,0
0,0x1B504BA7F9152047A287EF7403A58A42,0xF54D26FE985D5D44852E4268F3CA2C1E,1,1,2020,2020Q3,1,51,1847,1826,29,185648.72,15770.22,62183.62,2015-09-10,2020-09-09,1849.52,9791.18,157929.12,40,15770.22,55209.64,3,12,27719.58,-0.0,6973.96,0.0,0.0,-1,0,1,-1,-1,423701.0,ТАТАРСТАН РЕСП,1,1,0,0,0
0,0x070BEC29820E894FBF40AF0F0A3041EB,0xE3E1AE9B57E1614486573DECBF6DCC94,1,3,2017,2017Q1,-1,43,5146,4821,70,27766.52,162.6,3155.4,2004-01-01,2017-03-14,1138.21,569.1,13902.43,142,162.6,975.61,2,12,13864.08,-0.0,2179.78,0.0,0.0,-1,0,-1,-1,-1,173021.0,НОВГОРОДСКАЯ ОБЛ,-1,1,0,0,0
0,0xEC5CB50742359B4BBC524647ED5AD054,0x0DCB079107584848BC34E322CE3B9BED,1,1,2010,2010Q1,-1,56,3551,1894,33,6791.15,144.59,941.71,2004-12-31,2010-03-09,1451.34,148.61,5171.38,63,144.59,901.9,3,12,1619.77,-0.0,39.8,0.0,0.0,-1,0,-1,-1,-1,398020.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x14BB1A1132F6BA4087D49A9FF91AE98C,0x16A0C6E53135604B9EA2413062956948,1,3,2018,2018Q4,1,36,833,781,30,114257.2,16622.62,60159.96,2016-10-20,2018-12-10,1753.7,4861.78,105489.18,28,9211.97,52749.31,3,13,8768.02,7410.64,7410.64,0.0,0.0,-1,0,1,-1,-1,450098.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
0,0x0D2502D55EEF55409391137C19181005,0x9B30434A8FFDCE4FB850FF23D1CDAB32,1,1,2006,2006Q4,-1,43,1015,1002,30,3231.78,515.98,1247.69,2004-03-30,2006-12-27,40.65,81.3,2723.57,33,243.9,975.61,3,12,508.2,272.08,272.08,3.0,3.0,-1,0,-1,-1,-1,623300.0,СВЕРДЛОВСКАЯ ОБЛ,1,1,0,0,0
2,0x7B93B8416B8DA94CA8CFCA31B030C6E0,0x6EB42EF7BFA68B42A6A0139C974D6B3F,1,3,2017,2017Q4,1,66,5602,0,748,186.37,8.88,8.88,2015-12-14,,84.83,84.83,84.83,1,-0.0,-0.0,0,0,101.53,8.87,8.87,5.0,5.0,-1,-1,-1,-1,-1,,МОСКВА Г,-1,-1,0,0,0
2,0xDFD6742DED77BB4DAD725B51D6FB0D41,0x70EA763130147D4885487E94306DB363,1,2,2016,2016Q4,1,35,3427,120,3307,931.98,11.47,11.47,2007-08-14,,8.13,162.6,658.53,5,-0.0,-0.0,0,0,273.44,11.47,11.47,0.1,0.1,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
2,0x8BF74833AD58144386C51119F7AE8E5E,0x90D7077F36BF3146A9654025FAA879DE,1,3,2022,2022Q3,-1,51,5177,518,30,5850.89,487.8,1951.22,2021-04-07,2022-09-07,162.6,162.6,2926.83,17,487.8,1951.22,3,12,911.87,-0.0,-0.0,0.1,0.1,-1,-1,1,-1,-1,162618.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0x53B1A19A30E46348B482B62D0A173D29,0x1935A15767329A4A940A2608A8213D6E,1,1,2018,2018Q3,1,42,2089,2076,31,423966.87,24078.07,118049.15,2013-01-10,2018-09-17,3360.75,6766.62,373340.6,70,24078.07,81499.04,3,13,50626.27,-0.0,36550.1,0.0,0.0,-1,0,1,-1,-1,628306.0,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,1,1,0,1,0
0,0x762E980FD4674047831C190D3C20F246,0xA066251338E6414E94E93B0594A7ED07,1,2,2015,2015Q4,1,30,3706,211,3495,1615.83,138.85,138.85,2005-11-08,,84.92,109.02,962.75,8,-0.0,-0.0,0,0,653.07,138.84,138.84,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
1,0x6936E6845652494E9D66F89A69B6D316,0x23D56FA2B258274282B7145F6575D187,1,2,2014,2014Q1,1,41,6075,0,6075,281.85,15.03,15.03,1997-08-12,,40.65,0.04,40.65,1,-0.0,-0.0,0,0,241.2,15.03,15.03,7.5,7.5,0,0,-1,-1,-1,393250.0,ТАМБОВСКАЯ ОБЛ,1,-1,0,0,0
2,0x868C936804A71A46A7FA8D16238F021C,0xCC7491014AF1EA489AF8B01690B0573B,1,3,2020,2020Q4,-1,63,6698,0,1844,206.74,9.85,9.85,2015-12-14,,81.3,81.3,81.3,1,-0.0,-0.0,0,0,125.43,9.84,9.84,5.0,5.0,-1,-1,-1,-1,-1,,МОСКВА Г,-1,-1,0,0,0
2,0xE5BB8A42F26E0141B1937095E8126845,0xCE56D1E29FDFC54ABC3D9BBB8E4B2F1C,1,3,2021,2021Q4,1,59,7059,0,2209,108.63,5.17,5.17,2015-12-14,,40.7,40.7,40.7,1,-0.0,-0.0,0,0,67.92,5.17,5.17,5.0,5.0,-1,-1,-1,-1,-1,,МОСКВА Г,-1,-1,0,0,0
2,0xAD3C8000EA454744AF6B211903F29FFC,0x1A2D5FF8FE52A34E9A21497FFDEADA6F,1,1,2014,2014Q4,-1,42,3660,2685,602,22118.7,850.72,850.72,2005-12-31,,1796.74,162.6,16105.69,89,-0.0,-0.0,0,0,5828.59,850.71,850.71,4.0,4.0,-1,-1,1,-1,-1,162616.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
2,0xC7A4F49853D76F4C885202B4369F2951,0xF748A692EA3BA647BD2F102C2FB9204C,1,3,2020,2020Q2,1,49,4118,3224,33,36407.09,487.8,2241.83,2011-08-10,2020-06-07,162.6,162.6,17398.37,108,487.8,1951.22,3,12,5544.78,-0.0,290.61,0.1,0.1,-1,-1,-1,-1,-1,162626.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
